year,geo,disagg,value
2014,WLD,Sustainability,1.2
2014,WLD,Green,16.8
2014,WLD,Total,18
2015,WLD,Green,22.4
2015,WLD,Social,1.5
2015,WLD,Total,23.9
2016,WLD,Sustainability,1.5
2016,WLD,Green,50.9
2016,WLD,Social,0.1
2016,WLD,Total,52.5
2017,WLD,Sustainability,2.4
2017,WLD,Green,72.6
2017,WLD,Social,1.9
2017,WLD,Total,76.9
2018,WLD,Sustainability,4.7
2018,WLD,Green,97.9
2018,WLD,Social,5.4
2018,WLD,Total,108
2019,WLD,Sustainability,19.8
2019,WLD,Green,163
2019,WLD,Social,5.8
2019,WLD,Total,188.6
2020,WLD,Sustainability,33.5
2020,WLD,Green,168.5
2020,WLD,Social,90.9
2020,WLD,Total,292.9
2021,WLD,Sustainability,81.1
2021,WLD,Green,338.5
2021,WLD,Social,35
2021,WLD,Total,454.6
2022,WLD,Sustainability,57
2022,WLD,Green,263.1
2022,WLD,Social,27.1
2022,WLD,Total,347.2
