year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2001,WLD,0.023,,,,
2002,WLD,0.023,,,,
2003,WLD,0.023,,,,
2004,WLD,0.023,,,,
2005,WLD,0.029,,,,
2006,WLD,0.029,,,,
2007,WLD,0.041,,,,
2008,WLD,0.064,,,,
2009,WLD,0.55,,,,
2010,WLD,2.3,,,,
2011,WLD,3.9,,,,
2012,WLD,5.9,,,,
2013,WLD,8.7,,,,
2014,WLD,11,,,,
2015,WLD,12,,,,
2016,WLD,13,,,,
2017,WLD,15,,,,
2018,WLD,16,,,,
2019,WLD,19,,,,
2020,WLD,19,,,,
2021,WLD,20,,,,
2022,WLD,21,,,,
2023,WLD,31,,,,
2024,WLD,32,,,,
2029,WLD,,50.5,,,
2050,WLD,,,,96,
2013,ARG,0.52,,,,
2014,ARG,0.58,,,,
2015,ARG,0.58,,,,
2016,ARG,0.58,,,,
2017,ARG,0.58,,,,
2018,ARG,0.58,,,,
2019,ARG,0.58,,,,
2020,ARG,0.58,,,,
2021,ARG,1.6,,,,
2022,ARG,1.6,,,,
2023,ARG,1.6,,,,
2024,BRA,8.8,,,,
2012,AUS,0.39,,,,
2013,AUS,0.41,,,,
2014,AUS,0.41,,,,
2015,AUS,0.41,,,,
2016,AUS,0.41,,,,
2017,AUS,0.41,,,,
2018,AUS,0.41,,,,
2019,AUS,0.41,,,,
2020,AUS,0.41,,,,
2021,AUS,0.41,,,,
2022,AUS,0.41,,,,
2023,AUS,0.41,,,,
2024,CHN,4.4,,,,
2011,BRA,0.41,,,,
2012,BRA,0.41,,,,
2013,BRA,0.6,,,,
2014,BRA,0.7,,,,
2015,BRA,0.7,,,,
2016,BRA,0.7,,,,
2017,BRA,0.7,,,,
2018,BRA,0.74,,,,
2019,BRA,1.5,,,,
2020,BRA,1.6,,,,
2021,BRA,1.6,,,,
2022,BRA,1.7,,,,
2023,BRA,8.8,,,,
2024,MEX,2.9,,,,
2012,CAN,0.17,,,,
2013,CAN,0.39,,,,
2014,CAN,0.39,,,,
2015,CAN,0.4,,,,
2016,CAN,0.48,,,,
2017,CAN,0.5,,,,
2018,CAN,0.5,,,,
2019,CAN,0.5,,,,
2020,CAN,0.5,,,,
2021,CAN,0.5,,,,
2022,CAN,0.5,,,,
2023,CAN,0.5,,,,
2024,COL,2.8,,,,
2012,CHL,0.34,,,,
2013,CHL,0.34,,,,
2014,CHL,0.48,,,,
2015,CHL,0.48,,,,
2016,CHL,0.48,,,,
2017,CHL,0.48,,,,
2018,CHL,0.48,,,,
2019,CHL,0.48,,,,
2020,CHL,0.48,,,,
2021,CHL,0.48,,,,
2022,CHL,0.48,,,,
2023,CHL,0.48,,,,
2024,FRA,1.8,,,,
2010,CHN,0.28,,,,
2011,CHN,0.94,,,,
2012,CHN,1.9,,,,
2013,CHN,3.3,,,,
2014,CHN,4.1,,,,
2015,CHN,4.4,,,,
2016,CHN,4.4,,,,
2017,CHN,4.4,,,,
2018,CHN,4.4,,,,
2019,CHN,4.4,,,,
2020,CHN,4.4,,,,
2021,CHN,4.4,,,,
2022,CHN,4.4,,,,
2023,CHN,4.4,,,,
2024,ARG,1.6,,,,
2012,COL,0.072,,,,
2013,COL,0.19,,,,
2014,COL,0.66,,,,
2015,COL,0.66,,,,
2016,COL,0.7,,,,
2017,COL,0.82,,,,
2018,COL,0.82,,,,
2019,COL,0.82,,,,
2020,COL,0.82,,,,
2021,COL,0.82,,,,
2022,COL,0.82,,,,
2023,COL,2.7,,,,
2024,TWN,1.4,,,,
2017,ECU,0.75,,,,
2018,ECU,0.75,,,,
2019,ECU,0.75,,,,
2020,ECU,0.75,,,,
2021,ECU,0.75,,,,
2022,ECU,0.75,,,,
2023,ECU,1.1,,,,
2024,ECU,1.1,,,,
2015,SLV,0.027,,,,
2016,SLV,0.027,,,,
2017,SLV,0.027,,,,
2018,SLV,0.027,,,,
2019,SLV,0.027,,,,
2020,SLV,0.027,,,,
2021,SLV,0.027,,,,
